page_id,page_namespace,page_title,page_restrictions,page_counter,page_is_redirect,page_is_new,page_random,page_touched,page_links_updated,page_latest,page_len,page_content_model,pr_page,pr_type,pr_level,pr_cascade,pr_user,pr_expiry,pr_id
13629643,0,"Danville_Public_Library_(Danville,_Illinois)",,0,0,0,0.341058259113,20160704163201,20160704234733,726838820,2610,wikitext,13629643,edit,autoconfirmed,0,,infinity,554227
13647499,0,Wayne_Barnes,,0,0,0,0.270835401668,20160611113221,20160611113222,724773807,8146,wikitext,13647499,edit,autoconfirmed,0,,20160711113159,623671
13652052,0,"List_of_gay,_lesbian_or_bisexual_people:_D–E",,0,0,0,0.014364746481,20160704175125,20160704175604,728307998,64774,wikitext,13652052,edit,autoconfirmed,0,,infinity,240996
13673345,0,Car,,0,0,0,0.46822454935,20160708125422,20160708125424,728904059,64607,wikitext,13673345,edit,autoconfirmed,0,,infinity,211441
13676233,0,Black_sheep,,0,0,0,0.772780551479,20160709173855,20160709173856,729071720,12807,wikitext,13676233,edit,autoconfirmed,0,,infinity,355526
13690575,0,Solar_power,,0,0,0,0.530823510746,20160704191912,20160705034104,727191913,83650,wikitext,13690575,edit,autoconfirmed,0,,infinity,398851
13692155,0,Philosophy,,0,0,0,0.434660457309,20160704214745,20160704214749,728361792,109273,wikitext,13692155,edit,autoconfirmed,0,,infinity,373689
13695915,0,List_of_Pashto-language_films,,0,0,0,0.8950264053910001,20160708223542,20160708193109,719473116,13095,wikitext,13695915,edit,autoconfirmed,0,,20160722214103,617532
13712570,0,Anand_Jon,,0,0,0,0.71171708252,20160706110356,20160706110357,728597595,25399,wikitext,13712570,edit,autoconfirmed,0,,infinity,126970
13719262,0,Steven_Geller,,0,0,0,0.162034853824,20160623144143,20160624021006,712776306,3092,wikitext,13719262,edit,autoconfirmed,0,,infinity,372258
13729914,0,Portico_(band),,0,0,0,0.3548221563,20160623144143,20160624021009,701533375,9974,wikitext,13729914,edit,autoconfirmed,0,,infinity,411872
13736167,0,Paul_McCartney,,0,0,0,0.517569312446,20160709220520,20160709215932,728827377,199336,wikitext,13736167,edit,autoconfirmed,0,,infinity,566698
13749870,0,Rod_Hill,,0,0,0,0.6996304984609999,20160701221417,20160701222354,721764781,8953,wikitext,13749870,edit,autoconfirmed,0,,infinity,416672
13765588,0,Pumapunku,,0,0,0,0.666992799733,20160704191912,20160705034120,728248044,18554,wikitext,13765588,edit,autoconfirmed,0,,20160711071900,626188
13773434,0,Serge_Ibaka,,0,0,0,0.538887834098,20160709204328,20160709203819,727556672,21057,wikitext,13773434,edit,autoconfirmed,0,,20161224011236,624999
13812201,0,Stanton_Glantz,,0,0,0,0.819115067251,20160623144143,20160624021050,723906620,19133,wikitext,13812201,edit,autoconfirmed,0,,infinity,397207
13852081,0,Pat_Condell,,0,0,0,0.329125678673,20160703044009,20160703045729,724856251,37615,wikitext,13852081,edit,autoconfirmed,0,,infinity,572878
13859803,0,Bahoz_Erdal,,0,0,0,0.058621013194,20160709200631,20160709200632,729087307,5412,wikitext,13859803,edit,autoconfirmed,0,,20160712184757,626883
13885557,0,Inside_the_Music,,0,0,0,0.688945359312,20160526130603,20160420193827,716265357,1110,wikitext,13885557,edit,autoconfirmed,0,,infinity,617261
13886661,0,Colin_Kaepernick,,0,0,0,0.577882168807,20160709181159,20160709181200,729075038,45386,wikitext,13886661,edit,autoconfirmed,0,,infinity,585197
13893267,0,Chabelo,,0,0,0,0.656621139539,20160707232824,20160704183243,728333658,5637,wikitext,13893267,edit,autoconfirmed,0,,infinity,469576
13909814,0,Anna_Silk,,0,0,0,0.55651603918,20160704191912,20160705034157,725342837,12025,wikitext,13909814,edit,autoconfirmed,0,,infinity,578695
13923252,0,Neha_Sharma,,0,0,0,0.97229019899,20160706002919,20160706002920,728531290,9060,wikitext,13923252,edit,autoconfirmed,0,,infinity,336065
13929466,0,Ched_Evans,,0,0,0,0.86154842669,20160705222208,20160705222209,728515316,48740,wikitext,13929466,edit,autoconfirmed,0,,20161005192247,592690
13935580,0,Kevin_McMahon_(athlete),,0,0,0,0.803493706172,20160706001450,20160706001455,712876419,3460,wikitext,13935580,edit,autoconfirmed,0,,infinity,217512
13947297,0,Buttocks,,0,0,0,0.127251121921,20160708220352,20160708220354,728966429,24628,wikitext,13947297,edit,autoconfirmed,0,,infinity,97604
13948440,0,"List_of_gay,_lesbian_or_bisexual_people:_Sd–Si",,0,0,0,0.940576017242,20160704175125,20160704175613,728321585,32740,wikitext,13948440,edit,autoconfirmed,0,,infinity,241018
13951035,0,Katrina_Kaif,,0,0,0,0.348379073336,20160704222716,20160704222717,728365721,82143,wikitext,13951035,edit,autoconfirmed,0,,infinity,487151
13951842,0,Scientific_plagiarism_in_India,,0,0,0,0.281079970009,20160620144107,20160620154335,722307129,27283,wikitext,13951842,edit,autoconfirmed,0,,infinity,571782
13960253,0,Alison_Weir,,0,0,0,0.598435134252,20160706144358,20160706144400,728621214,18233,wikitext,13960253,edit,autoconfirmed,0,,infinity,379752
13964738,0,Richard_Goldberg,,0,0,0,0.16734174039,20160707232835,20160705034201,717500460,9939,wikitext,13964738,edit,autoconfirmed,0,,infinity,372260
13976436,0,Murtz_Jaffer,,0,0,0,0.9993362739809999,20160623144143,20160624021244,712905542,7102,wikitext,13976436,edit,autoconfirmed,0,,infinity,403965
13985768,0,Danny_Ben-Moshe,,0,0,0,0.075811080021,20160708223552,20160708193157,712910985,16313,wikitext,13985768,edit,autoconfirmed,0,,infinity,372262
13990104,0,Stanley_Foster_Reed,,0,0,0,0.494222167381,20160623144143,20160624021248,712915084,5852,wikitext,13990104,edit,autoconfirmed,0,,infinity,554598
13998098,0,Rickrolling,,0,0,0,0.117248967924,20160704191912,20160705034206,721619838,17108,wikitext,13998098,edit,autoconfirmed,0,,infinity,217071
14005131,0,"List_of_gay,_lesbian_or_bisexual_people:_K",,0,0,0,0.66477849923,20160704175125,20160704175544,728317992,34845,wikitext,14005131,edit,autoconfirmed,0,,infinity,241004
14005297,0,"List_of_gay,_lesbian_or_bisexual_people:_F",,0,0,0,0.7035959729910001,20160704175125,20160704175554,728308783,36560,wikitext,14005297,edit,autoconfirmed,0,,infinity,240998
14013485,0,South_Carolina_Gamecocks_men's_basketball,,0,0,0,0.557600266499,20160708082634,20160704083601,720965023,30536,wikitext,14013485,edit,autoconfirmed,0,,infinity,353494
14028652,0,Ben_10:_Alien_Force,,0,0,0,0.459069322084,20160704191912,20160705034205,727168991,14614,wikitext,14028652,edit,autoconfirmed,0,,infinity,557997
14063870,0,Ten_little_niggers,,0,0,0,0.279446024417,20160504192018,20160505014831,679452938,470,wikitext,14063870,edit,autoconfirmed,0,,infinity,144511
14075264,0,South_Carolina_Gamecocks_women's_basketball,,0,0,0,0.376689220254,20160704083237,20160704083604,728202065,24299,wikitext,14075264,edit,autoconfirmed,0,,infinity,353492
14077003,0,"List_of_gay,_lesbian_or_bisexual_people:_Bi–Bz",,0,0,0,0.565427458179,20160704175125,20160704175544,728306046,50372,wikitext,14077003,edit,autoconfirmed,0,,infinity,240992
14096840,0,Gullibility,,0,0,0,0.183797001436,20160620144107,20160620154341,695685360,12323,wikitext,14096840,edit,autoconfirmed,0,,infinity,364174
14109141,0,Thornton_Fractional_North_High_School,,0,0,0,0.960696988496,20160623144143,20160624021403,685101621,11359,wikitext,14109141,edit,autoconfirmed,0,,infinity,393120
14114499,0,"Louis_Philippe,_Crown_Prince_of_Belgium",,0,0,0,0.273132540044,20160620144107,20160620154425,724445103,4622,wikitext,14114499,edit,autoconfirmed,0,,20170312142157,612054
14116726,0,Amanda_Knox,,0,0,0,0.206549237657,20160705100358,20160705105918,725099017,56135,wikitext,14116726,edit,autoconfirmed,0,,infinity,393525
14131158,0,WGUL,,0,0,0,0.524679793017,20160705013409,20160705205106,685094606,4248,wikitext,14131158,edit,autoconfirmed,0,,infinity,527038
14142805,0,1998_Georgia_Bulldogs_football_team,,0,0,0,0.540532641678,20160706203410,20160706203410,728664495,6947,wikitext,14142805,edit,autoconfirmed,0,,infinity,610872
14157520,0,Assassination_of_William_McKinley,,0,0,0,0.735338313045,20160707232846,20160705100519,727167124,52238,wikitext,14157520,edit,autoconfirmed,0,,infinity,565093
14160327,0,List_of_songs_in_Rock_Band,,0,0,0,0.550081042213,20160625061853,20160625063850,718568437,19677,wikitext,14160327,edit,autoconfirmed,0,,infinity,125371
14203213,0,Seth_Rollins,,0,0,0,0.267052552655,20160708155758,20160708155800,728923234,105230,wikitext,14203213,edit,autoconfirmed,0,,20161023213409,594940
14203818,0,Super_Why!,,0,0,0,0.9941633030489999,20160708223611,20160708193250,727733706,63282,wikitext,14203818,edit,autoconfirmed,0,,20160822015326,609754
14212173,0,"Yes,_Madam",,0,0,0,0.113208408853,20160701084943,20160701101731,725182751,14546,wikitext,14212173,edit,autoconfirmed,0,,infinity,548921
14232279,0,5th_Queens,,0,0,0,0.651896636684,20160620144107,20160620154509,709913334,11633,wikitext,14232279,edit,autoconfirmed,0,,infinity,612118
14240799,0,Tom_Cruise:_An_Unauthorized_Biography,,0,0,0,0.056924044965,20160703044009,20160703045827,723806581,46131,wikitext,14240799,edit,autoconfirmed,0,,infinity,622048
14277334,0,Twilight_(2008_film),,0,0,0,0.9814573994889999,20160708001032,20160708001032,728837261,59498,wikitext,14277334,edit,autoconfirmed,0,,infinity,304443
14284125,0,35th_Annie_Awards,,0,0,0,0.717786046732,20160612000631,20160612000805,719595785,9095,wikitext,14284125,edit,autoconfirmed,0,,20170510171118,619856
14290886,0,List_of_supercentenarians_from_the_United_States,,0,0,0,0.384328762645,20160710004948,20160710004949,729116965,77285,wikitext,14290886,edit,autoconfirmed,0,,20161122025948,621148
14292104,0,N-Dubz,,0,0,0,0.704288699066,20160629003426,20160629013440,716287910,30523,wikitext,14292104,edit,autoconfirmed,0,,infinity,200183
14298472,0,Daktel,,0,0,0,0.565462367465,20160620144107,20160620154342,719249618,776,wikitext,14298472,edit,autoconfirmed,0,,20170416151126,616771
14299118,0,Ian_Halperin,,0,0,0,0.535642668384,20160703064912,20160624021535,723051268,14655,wikitext,14299118,edit,autoconfirmed,0,,infinity,369252
14316359,0,Saumya_Tandon,,0,0,0,0.185817098585,20160707114517,20160707114518,728750901,3661,wikitext,14316359,edit,autoconfirmed,0,,20160802171241,622559
14317147,0,Michael_Carbonaro,,0,0,0,0.7285281868929999,20160623144143,20160624021544,716962850,6256,wikitext,14317147,edit,autoconfirmed,0,,20170312090256,612032
14329425,0,Melrose_Bickerstaff,,0,0,0,0.8639762133889999,20160706085642,20160703165519,713055798,5946,wikitext,14329425,edit,autoconfirmed,0,,infinity,372267
14368739,0,Nguyễn_Thái_Học,,0,0,0,0.687868492001,20160629054041,20160629054042,720071991,2060,wikitext,14368739,edit,autoconfirmed,0,,20170513150716,620188
14391324,0,Khorkhog,,0,0,0,0.030127593067,20160620144107,20160620154442,719954996,3614,wikitext,14391324,edit,autoconfirmed,0,,20160809092211,619707
14434155,0,Basket_Zaragoza_2002,,0,0,0,0.291435131862,20160709181536,20160709180420,723123506,20013,wikitext,14434155,edit,autoconfirmed,0,,infinity,394379
14461376,0,Michael_Layton,,0,0,0,0.28633603982,20160620144107,20160620154430,592530619,286,wikitext,14461376,edit,autoconfirmed,0,,infinity,387065
14464046,0,"List_of_gay,_lesbian_or_bisexual_people:_R",,0,0,0,0.967416367576,20160708093048,20160707183206,728796822,57999,wikitext,14464046,edit,autoconfirmed,0,,infinity,241014
14498090,0,Fall_Out_Boy,,0,0,0,0.8526088517470001,20160705231623,20160705235614,727170794,89780,wikitext,14498090,edit,autoconfirmed,0,,infinity,286144
14501565,0,Padarn,,0,0,0,0.505709584345,20160701151739,20160701161836,724600779,9866,wikitext,14501565,edit,autoconfirmed,0,,20160815181945,620459
14508187,0,Celebrity_Rehab_with_Dr._Drew,,0,0,0,0.066028471898,20160629003426,20160629013446,723971890,73182,wikitext,14508187,edit,autoconfirmed,0,,infinity,386489
14519333,0,"List_of_gay,_lesbian_or_bisexual_people:_N–O",,0,0,0,0.394362132599,20160704175125,20160704175557,728319770,45212,wikitext,14519333,edit,autoconfirmed,0,,infinity,241010
14526534,0,SMK_Sultan_Abdul_Samad,,0,0,0,0.238208676716,20160702194720,20160702194721,728044865,3636,wikitext,14526534,edit,autoconfirmed,0,,20160802192142,625978
14529239,0,Zoophilia,,0,0,0,0.030016134796,20160709145046,20160709150120,728170936,85025,wikitext,14529239,edit,autoconfirmed,0,,infinity,455607
14546728,0,Heather_Kuzmich,,0,0,0,0.8732049829430001,20160707233027,20160703165528,718313775,10564,wikitext,14546728,edit,autoconfirmed,0,,infinity,372271
14584439,0,Gary_Abraham,,0,0,0,0.7998947218310001,20160629205806,20160629215556,725598075,5173,wikitext,14584439,edit,autoconfirmed,0,,infinity,525614
14609225,0,Jamie_Chung,,0,0,0,0.341884358447,20160706012549,20160706012550,728538974,17653,wikitext,14609225,edit,autoconfirmed,0,,infinity,216474
14610495,0,2_Girls_1_Cup,,0,0,0,0.9890635092350001,20160706161922,20160706161923,728633052,18805,wikitext,14610495,edit,autoconfirmed,0,,infinity,559085
14640471,0,Mars,,0,0,0,0.204532585821,20160709143442,20160709143445,729050462,163278,wikitext,14640471,edit,autoconfirmed,0,,infinity,332657
14660659,0,Folk_Nation,,0,0,0,0.487381974358,20160623144143,20160624021929,710893743,3049,wikitext,14660659,edit,autoconfirmed,0,,20160727200348,606413
14683117,0,Generation_of_Youth_for_Christ,,0,0,0,0.861541380984,20160624101541,20160624101552,635225605,10383,wikitext,14683117,edit,autoconfirmed,0,,infinity,379509
14687216,0,Justin_Beaver,,0,0,0,0.533644301509,20160625061853,20160625063906,713206420,3591,wikitext,14687216,edit,autoconfirmed,0,,infinity,372273
14719682,0,Shoreham_College,,0,0,0,0.22683407597,20160705131959,20160705132000,728440458,4855,wikitext,14719682,edit,autoconfirmed,0,,20160719131959,626328
14723736,0,Tyson_Fury,,0,0,0,0.373662830695,20160708124233,20160708124304,728342144,50058,wikitext,14723736,edit,autoconfirmed,0,,infinity,599287
14730870,0,Twenty:20_(film),,0,0,0,0.9019008385289999,20160709172456,20160709172458,729070263,18945,wikitext,14730870,edit,autoconfirmed,0,,20160911153423,589647
14733522,0,Derp,,0,0,0,0.627986131116,20160704191912,20160705034308,677102759,675,wikitext,14733522,edit,autoconfirmed,0,,infinity,517146
14760049,0,Chael_Sonnen,,0,0,0,0.8548347988910001,20160629161726,20160629161728,723235618,69761,wikitext,14760049,edit,autoconfirmed,0,,infinity,405758
14808925,0,Ozburn-Hessey_Logistics,,0,0,0,0.630456246051,20160626155916,20160626160444,676469085,1778,wikitext,14808925,edit,autoconfirmed,0,,infinity,385784
14811934,0,Española_Valley_High_School,,0,0,0,0.368696422058,20160709041649,20160705034316,711255850,31110,wikitext,14811934,edit,autoconfirmed,0,,infinity,173766
14850733,0,Kajal_Aggarwal,,0,0,0,0.447519677716,20160705095532,20160705100036,728252569,44011,wikitext,14850733,edit,autoconfirmed,0,,infinity,523553
14892357,0,Naga_people_(Lanka),,0,0,0,0.632458555696,20160708223654,20160708193536,720964219,12031,wikitext,14892357,edit,autoconfirmed,0,,20161008164740,615674
14892696,0,Wayne_Cooper_(fashion_designer),,0,0,0,0.296393350228,20160620144107,20160620154452,675282447,3463,wikitext,14892696,edit,autoconfirmed,0,,infinity,372275
14895538,0,King_Alfred_Plan,,0,0,0,0.964435699817,20160708182617,20160708182617,728939703,2320,wikitext,14895538,edit,autoconfirmed,0,,20160823133403,621285
14896248,0,List_of_Billboard_Hot_100_number-one_singles_of_2008,,0,0,0,0.845705225259,20160620144107,20160620154506,706458401,39437,wikitext,14896248,edit,autoconfirmed,0,,infinity,478027
14916927,0,Canadian_Institute_of_Public_Health_Inspectors,,0,0,0,0.046539004172,20160708223654,20160708193516,728099313,610,wikitext,14916927,edit,autoconfirmed,0,,infinity,457458
14960830,0,Jerry_Sandusky,,0,0,0,0.575203187363,20160705100358,20160705105945,727474236,72157,wikitext,14960830,edit,autoconfirmed,0,,infinity,473595
14977578,0,I'm_in_You_(song),,0,0,0,0.7297634285710001,20160707233110,20160705235625,721982926,5361,wikitext,14977578,edit,autoconfirmed,0,,20161125071435,621483
14981699,0,Wisconsin_Hoofers,,0,0,0,0.315383409133,20160704083237,20160704083624,695503494,9078,wikitext,14981699,edit,autoconfirmed,0,,infinity,435730
14983566,0,Jereme_Rogers,,0,0,0,0.8342296186089999,20160708223655,20160708193525,724514272,7516,wikitext,14983566,edit,autoconfirmed,0,,infinity,372280
14987776,0,Seeman_(politician),,0,0,0,0.761638301595,20160704191912,20160705034323,724248913,17366,wikitext,14987776,edit,autoconfirmed,0,,20160721100712,617334
14991588,0,Nate_Archibald_(Gossip_Girl),,0,0,0,0.61193105662,20160629081713,20160629081447,727483494,30710,wikitext,14991588,edit,autoconfirmed,0,,infinity,625528
14995351,0,Michael_Jackson,,0,0,0,0.862314799203,20160707185633,20160707185638,728799916,225186,wikitext,14995351,edit,autoconfirmed,0,,infinity,302256
15003874,0,Tom_Hiddleston,,0,0,0,0.097221548597,20160709185408,20160709185410,729079063,49728,wikitext,15003874,edit,autoconfirmed,0,,infinity,483374
15029741,0,"Ralph_Nader_presidential_campaign,_2000",,0,0,0,0.093962400492,20160701150412,20160701150422,721863314,33557,wikitext,15029741,edit,autoconfirmed,0,,infinity,395382
15035918,0,2008_Kids'_Choice_Awards,,0,0,0,0.8974926669609999,20160630063155,20160630063157,725884072,11395,wikitext,15035918,edit,autoconfirmed,0,,20170510201056,619878
15059679,0,Diletta_Rizzo_Marin,,0,0,0,0.7428283470710001,20160620144107,20160620154558,716423903,5440,wikitext,15059679,edit,autoconfirmed,0,,20170401181553,614721
15081485,0,Shades_of_red,,0,0,0,0.026613769802,20160629024601,20160629024602,722333597,24416,wikitext,15081485,edit,autoconfirmed,0,,20160827121320,621775
15083928,0,Liancourt_Rocks,,0,0,0,0.924286710674,20160707164323,20160706225015,728680914,24441,wikitext,15083928,edit,autoconfirmed,0,,infinity,448987
15089568,0,Zoie_Palmer,,0,0,0,0.979329841557,20160704191912,20160705034328,727183998,16144,wikitext,15089568,edit,autoconfirmed,0,,infinity,588293
15107248,0,Fatal_Contact_(film),,0,0,0,0.9994437260089999,20160704192310,20160704192311,728341743,7051,wikitext,15107248,edit,autoconfirmed,0,,infinity,560140
15114515,0,Isles_International_University,,0,0,0,0.475470994984,20160620144107,20160620154449,723109853,9102,wikitext,15114515,edit,autoconfirmed,0,,infinity,416081
15120655,0,Har_Hotzvim,,0,0,0,0.629272334956,20160705231530,20160705232047,728026210,7300,wikitext,15120655,edit,autoconfirmed,0,,20161002171446,625971
15124855,0,Samuel_Adams,,0,0,0,0.317246715512,20160706044945,20160705100041,725972070,88758,wikitext,15124855,edit,autoconfirmed,0,,infinity,396717
15157915,0,Prostitution,,0,0,0,0.469200985982,20160709145046,20160709150120,728795308,98794,wikitext,15157915,edit,autoconfirmed,0,,infinity,204201
15168513,0,America_(disambiguation),,0,0,0,0.6713782986489999,20160704191912,20160705034331,724556850,7298,wikitext,15168513,edit,autoconfirmed,0,,infinity,355043
